url,ctgr_lclas_id,ctgr_mclas_id,ctgr_sclas_id,ctgr_lclas_nm,ctgr_mclas_nm,ctgr_sclas_nm,reg_dt,last_check_dt,use_yn
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000466&categoryChildCategoryId=50000466&categoryDemo=A00&categoryMidCategoryId=50000193&categoryRootCategoryId=50000002&period=P1D,50000002,50000193.0,50000466.0,화장품/미용,마스크/팩,코팩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000467&categoryChildCategoryId=50000467&categoryDemo=A00&categoryMidCategoryId=50000193&categoryRootCategoryId=50000002&period=P1D,50000002,50000193.0,50000467.0,화장품/미용,마스크/팩,수면팩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000468&categoryChildCategoryId=50000468&categoryDemo=A00&categoryMidCategoryId=50000193&categoryRootCategoryId=50000002&period=P1D,50000002,50000193.0,50000468.0,화장품/미용,마스크/팩,마사지크림/젤,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000194&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000194&categoryRootCategoryId=50000002&period=P1D,50000002,50000194.0,,화장품/미용,베이스메이크업,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000345&categoryChildCategoryId=50000345&categoryDemo=A00&categoryMidCategoryId=50000194&categoryRootCategoryId=50000002&period=P1D,50000002,50000194.0,50000345.0,화장품/미용,베이스메이크업,메이크업베이스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000470&categoryChildCategoryId=50000470&categoryDemo=A00&categoryMidCategoryId=50000194&categoryRootCategoryId=50000002&period=P1D,50000002,50000194.0,50000470.0,화장품/미용,베이스메이크업,BB크림,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001369&categoryChildCategoryId=50001369&categoryDemo=A00&categoryMidCategoryId=50000194&categoryRootCategoryId=50000002&period=P1D,50000002,50000194.0,50001369.0,화장품/미용,베이스메이크업,파우더,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001370&categoryChildCategoryId=50001370&categoryDemo=A00&categoryMidCategoryId=50000194&categoryRootCategoryId=50000002&period=P1D,50000002,50000194.0,50001370.0,화장품/미용,베이스메이크업,파운데이션,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000195&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,,화장품/미용,색조메이크업,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000391&categoryChildCategoryId=50000391&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000391.0,화장품/미용,색조메이크업,립스틱,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000392&categoryChildCategoryId=50000392&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000392.0,화장품/미용,색조메이크업,립케어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000394&categoryChildCategoryId=50000394&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000394.0,화장품/미용,색조메이크업,립틴트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000396&categoryChildCategoryId=50000396&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000396.0,화장품/미용,색조메이크업,아이섀도,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000397&categoryChildCategoryId=50000397&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000397.0,화장품/미용,색조메이크업,마스카라,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000398&categoryChildCategoryId=50000398&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000398.0,화장품/미용,색조메이크업,아이브로,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000399&categoryChildCategoryId=50000399&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000399.0,화장품/미용,색조메이크업,블러셔,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000400&categoryChildCategoryId=50000400&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50000400.0,화장품/미용,색조메이크업,하이라이터/쉐이딩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001371&categoryChildCategoryId=50001371&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50001371.0,화장품/미용,색조메이크업,아이라이너,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50009080&categoryChildCategoryId=50009080&categoryDemo=A00&categoryMidCategoryId=50000195&categoryRootCategoryId=50000002&period=P1D,50000002,50000195.0,50009080.0,화장품/미용,색조메이크업,속눈썹영양제,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000196&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000196&categoryRootCategoryId=50000002&period=P1D,50000002,50000196.0,,화장품/미용,네일케어,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000402&categoryChildCategoryId=50000402&categoryDemo=A00&categoryMidCategoryId=50000196&categoryRootCategoryId=50000002&period=P1D,50000002,50000196.0,50000402.0,화장품/미용,네일케어,매니큐어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000403&categoryChildCategoryId=50000403&categoryDemo=A00&categoryMidCategoryId=50000196&categoryRootCategoryId=50000002&period=P1D,50000002,50000196.0,50000403.0,화장품/미용,네일케어,네일아트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000404&categoryChildCategoryId=50000404&categoryDemo=A00&categoryMidCategoryId=50000196&categoryRootCategoryId=50000002&period=P1D,50000002,50000196.0,50000404.0,화장품/미용,네일케어,네일영양제,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000406&categoryChildCategoryId=50000406&categoryDemo=A00&categoryMidCategoryId=50000196&categoryRootCategoryId=50000002&period=P1D,50000002,50000196.0,50000406.0,화장품/미용,네일케어,네일케어도구,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000197&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,,화장품/미용,바디케어,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000281&categoryChildCategoryId=50000281&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000281.0,화장품/미용,바디케어,바디크림,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000282&categoryChildCategoryId=50000282&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000282.0,화장품/미용,바디케어,바디오일,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000283&categoryChildCategoryId=50000283&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000283.0,화장품/미용,바디케어,바디미스트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000285&categoryChildCategoryId=50000285&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000285.0,화장품/미용,바디케어,바디클렌저,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000286&categoryChildCategoryId=50000286&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000286.0,화장품/미용,바디케어,바디스크럽,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000287&categoryChildCategoryId=50000287&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000287.0,화장품/미용,바디케어,여성청결제,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000288&categoryChildCategoryId=50000288&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000288.0,화장품/미용,바디케어,목욕비누,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000289&categoryChildCategoryId=50000289&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000289.0,화장품/미용,바디케어,핸드케어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000290&categoryChildCategoryId=50000290&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000290.0,화장품/미용,바디케어,풋케어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000291&categoryChildCategoryId=50000291&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000291.0,화장품/미용,바디케어,입욕제,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000292&categoryChildCategoryId=50000292&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000292.0,화장품/미용,바디케어,아로마테라피,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000293&categoryChildCategoryId=50000293&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000293.0,화장품/미용,바디케어,데오드란트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000294&categoryChildCategoryId=50000294&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000294.0,화장품/미용,바디케어,제모제,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000295&categoryChildCategoryId=50000295&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000295.0,화장품/미용,바디케어,바디슬리밍,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000296&categoryChildCategoryId=50000296&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000296.0,화장품/미용,바디케어,바디케어세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000408&categoryChildCategoryId=50000408&categoryDemo=A00&categoryMidCategoryId=50000197&categoryRootCategoryId=50000002&period=P1D,50000002,50000197.0,50000408.0,화장품/미용,바디케어,바디로션,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000198&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,,화장품/미용,헤어케어,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000297&categoryChildCategoryId=50000297&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000297.0,화장품/미용,헤어케어,샴푸,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000298&categoryChildCategoryId=50000298&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000298.0,화장품/미용,헤어케어,린스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000299&categoryChildCategoryId=50000299&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000299.0,화장품/미용,헤어케어,트리트먼트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000300&categoryChildCategoryId=50000300&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000300.0,화장품/미용,헤어케어,헤어에센스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000301&categoryChildCategoryId=50000301&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000301.0,화장품/미용,헤어케어,헤어팩,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000302&categoryChildCategoryId=50000302&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000302.0,화장품/미용,헤어케어,헤어미스트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000303&categoryChildCategoryId=50000303&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000303.0,화장품/미용,헤어케어,두피케어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000304&categoryChildCategoryId=50000304&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000304.0,화장품/미용,헤어케어,탈모케어,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000305&categoryChildCategoryId=50000305&categoryDemo=A00&categoryMidCategoryId=50000198&categoryRootCategoryId=50000002&period=P1D,50000002,50000198.0,50000305.0,화장품/미용,헤어케어,헤어케어세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000199&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,,화장품/미용,헤어스타일링,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000306&categoryChildCategoryId=50000306&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,50000306.0,화장품/미용,헤어스타일링,헤어왁스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000307&categoryChildCategoryId=50000307&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,50000307.0,화장품/미용,헤어스타일링,헤어스프레이,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000309&categoryChildCategoryId=50000309&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,50000309.0,화장품/미용,헤어스타일링,헤어젤,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000311&categoryChildCategoryId=50000311&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,50000311.0,화장품/미용,헤어스타일링,염색약,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001372&categoryChildCategoryId=50001372&categoryDemo=A00&categoryMidCategoryId=50000199&categoryRootCategoryId=50000002&period=P1D,50000002,50000199.0,50001372.0,화장품/미용,헤어스타일링,파마약,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000200&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000200&categoryRootCategoryId=50000002&period=P1D,50000002,50000200.0,,화장품/미용,향수,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000312&categoryChildCategoryId=50000312&categoryDemo=A00&categoryMidCategoryId=50000200&categoryRootCategoryId=50000002&period=P1D,50000002,50000200.0,50000312.0,화장품/미용,향수,여성향수,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000313&categoryChildCategoryId=50000313&categoryDemo=A00&categoryMidCategoryId=50000200&categoryRootCategoryId=50000002&period=P1D,50000002,50000200.0,50000313.0,화장품/미용,향수,남성향수,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000314&categoryChildCategoryId=50000314&categoryDemo=A00&categoryMidCategoryId=50000200&categoryRootCategoryId=50000002&period=P1D,50000002,50000200.0,50000314.0,화장품/미용,향수,남녀공용향수,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000201&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,,화장품/미용,뷰티소품,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000317&categoryChildCategoryId=50000317&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50000317.0,화장품/미용,뷰티소품,타투,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000319&categoryChildCategoryId=50000319&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50000319.0,화장품/미용,뷰티소품,화장품케이스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001373&categoryChildCategoryId=50001373&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50001373.0,화장품/미용,뷰티소품,아이소품,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001374&categoryChildCategoryId=50001374&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50001374.0,화장품/미용,뷰티소품,페이스소품,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001375&categoryChildCategoryId=50001375&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50001375.0,화장품/미용,뷰티소품,헤어소품,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001376&categoryChildCategoryId=50001376&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50001376.0,화장품/미용,뷰티소품,메이크업브러시,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50005289&categoryChildCategoryId=50005289&categoryDemo=A00&categoryMidCategoryId=50000201&categoryRootCategoryId=50000002&period=P1D,50000002,50000201.0,50005289.0,화장품/미용,뷰티소품,DIY화장품재료,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000202&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,,화장품/미용,남성화장품,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000321&categoryChildCategoryId=50000321&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000321.0,화장품/미용,남성화장품,스킨,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000322&categoryChildCategoryId=50000322&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000322.0,화장품/미용,남성화장품,로션,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000323&categoryChildCategoryId=50000323&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000323.0,화장품/미용,남성화장품,에센스,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000324&categoryChildCategoryId=50000324&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000324.0,화장품/미용,남성화장품,크림,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000326&categoryChildCategoryId=50000326&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000326.0,화장품/미용,남성화장품,올인원,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000327&categoryChildCategoryId=50000327&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000327.0,화장품/미용,남성화장품,선크림,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000328&categoryChildCategoryId=50000328&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000328.0,화장품/미용,남성화장품,클렌징,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000331&categoryChildCategoryId=50000331&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000331.0,화장품/미용,남성화장품,메이크업,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000332&categoryChildCategoryId=50000332&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000332.0,화장품/미용,남성화장품,쉐이빙폼,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000334&categoryChildCategoryId=50000334&categoryDemo=A00&categoryMidCategoryId=50000202&categoryRootCategoryId=50000002&period=P1D,50000002,50000202.0,50000334.0,화장품/미용,남성화장품,남성화장품세트,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000003&categoryDemo=A00&categoryRootCategoryId=50000003&period=P1D,50000003,,,디지털/가전,,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000087&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000087&categoryRootCategoryId=50000003&period=P1D,50000003,50000087.0,,디지털/가전,학습기기,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50000088&categoryChildCategoryId=&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,,디지털/가전,게임기/타이틀,,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001199&categoryChildCategoryId=50001199&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,50001199.0,디지털/가전,게임기/타이틀,게임기주변기기,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001733&categoryChildCategoryId=50001733&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,50001733.0,디지털/가전,게임기/타이틀,가정용게임기,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001734&categoryChildCategoryId=50001734&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,50001734.0,디지털/가전,게임기/타이틀,휴대용게임기,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001735&categoryChildCategoryId=50001735&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,50001735.0,디지털/가전,게임기/타이틀,PC게임,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
https://search.shopping.naver.com/best/category/purchase?categoryCategoryId=50001736&categoryChildCategoryId=50001736&categoryDemo=A00&categoryMidCategoryId=50000088&categoryRootCategoryId=50000003&period=P1D,50000003,50000088.0,50001736.0,디지털/가전,게임기/타이틀,게임타이틀,2022-02-03 15:54:10,2022-02-03 15:54:10,Y
